varU	varE	Ind_gen	Densidad	h2	Pedigrí	Enfoque
0.46875923581190204	0.14470039266899462	298	1.000	0.76	Pedigrí 3.6	REML
0.3295920216975458	0.22747445431950578	451	1.000	0.59	Pedigrí 3.6	REML
0.42543168060154407	0.1879489683718016	0	10.000	0.69	Pedigrí 3.6	REML
0.4001870140271399	0.20472789963282276	148	10.000	0.66	Pedigrí 3.6	REML
0.4335424818130716	0.14074395418419447	298	10.000	0.75	Pedigrí 3.6	REML
0.4120286465062077	0.12276882011659004	451	10.000	0.77	Pedigrí 3.6	REML
0.42543168060154407	0.1879489683718016	0	100.000	0.69	Pedigrí 3.6	REML
0.40276248411483617	0.2018635785031216	148	100.000	0.67	Pedigrí 3.6	REML
0.42965846809126695	0.1429404423744068	298	100.000	0.75	Pedigrí 3.6	REML
0.4143481167891924	0.11312301197591625	451	100.000	0.79	Pedigrí 3.6	REML
0.4640437346694049	0.18935007389141043	0	1.000	0.71	Pedigrí 3.7	REML
0.47949743967590136	0.16864665952757935	148	1.000	0.74	Pedigrí 3.7	REML
0.446819960974199	0.17322914718853455	298	1.000	0.72	Pedigrí 3.7	REML
0.3295920216975458	0.22747445431950578	451	1.000	0.59	Pedigrí 3.7	REML
0.4640437346694049	0.18935007389141043	0	10.000	0.71	Pedigrí 3.7	REML
0.4508858074084607	0.1822113878876524	148	10.000	0.71	Pedigrí 3.7	REML
0.408791707186456	0.17518463619501956	298	10.000	0.7	Pedigrí 3.7	REML
0.4120286465062077	0.12276882011659004	451	10.000	0.77	Pedigrí 3.7	REML
0.4640437346694049	0.18935007389141043	0	100.000	0.71	Pedigrí 3.7	REML
0.45078829800336695	0.18169607717211606	148	100.000	0.71	Pedigrí 3.7	REML
0.40582925514611895	0.17710173846664085	298	100.000	0.7	Pedigrí 3.7	REML
0.4143481167891924	0.11312301197591625	451	100.000	0.79	Pedigrí 3.7	REML
0.6202580504121309	0.0768655640186007	0	1.000	0.89	Pedigrí 3.8	REML
0.5869853392805819	0.09014907048188091	148	1.000	0.87	Pedigrí 3.8	REML
0.48676272169979423	0.1338717449781007	298	1.000	0.78	Pedigrí 3.8	REML
0.3295920216975458	0.22747445431950578	451	1.000	0.59	Pedigrí 3.8	REML
0.6202580504121309	0.0768655640186007	0	10.000	0.89	Pedigrí 3.8	REML
0.5422322493114662	0.11216753427048365	148	10.000	0.83	Pedigrí 3.8	REML
0.4625123784105163	0.12317539768071982	298	10.000	0.79	Pedigrí 3.8	REML
0.4120286465062077	0.12276882011659004	451	10.000	0.77	Pedigrí 3.8	REML
0.6202580504121309	0.0768655640186007	0	100.000	0.89	Pedigrí 3.8	REML
0.5477350652826886	0.10802765380789865	148	100.000	0.84	Pedigrí 3.8	REML
0.4581754947344259	0.12511329107526956	298	100.000	0.79	Pedigrí 3.8	REML
0.4143481167891924	0.11312301197591625	451	100.000	0.79	Pedigrí 3.8	REML
0.6305397910901164	0.035369995080750415	0	1.000	0.95	Pedigrí 3.9	REML
0.6457234131373043	0.021516814420111132	148	1.000	0.97	Pedigrí 3.9	REML
0.5136208934777257	0.10687522211546319	298	1.000	0.83	Pedigrí 3.9	REML
0.3295920216975458	0.22747445431950578	451	1.000	0.59	Pedigrí 3.9	REML
0.6305397910901164	0.035369995080750415	0	10.000	0.95	Pedigrí 3.9	REML
0.6022531925817806	0.04223546550559865	148	10.000	0.93	Pedigrí 3.9	REML
0.4821152222713137	0.09938153303599588	298	10.000	0.83	Pedigrí 3.9	REML
0.4120286465062077	0.12276882011659004	451	10.000	0.77	Pedigrí 3.9	REML
0.6305397910901164	0.035369995080750415	0	100.000	0.95	Pedigrí 3.9	REML
0.6053339039427472	0.039263016832542116	148	100.000	0.94	Pedigrí 3.9	REML
0.4775517455660373	0.10223477316413687	298	100.000	0.82	Pedigrí 3.9	REML
0.4143481167891924	0.11312301197591625	451	100.000	0.79	Pedigrí 3.9	REML
0.5465247125425708	0.11079036662397496	0	1.000	0.83	Pedigrí 3.10	REML
0.5458117517555873	0.1046541108221068	148	1.000	0.84	Pedigrí 3.10	REML
0.48308643388842015	0.12618560675836815	298	1.000	0.79	Pedigrí 3.10	REML
0.3295920216975458	0.22747445431950578	451	1.000	0.59	Pedigrí 3.10	REML
0.5465247125425708	0.11079036662397496	0	10.000	0.83	Pedigrí 3.10	REML
0.5182748060668436	0.11957328100041856	148	10.000	0.81	Pedigrí 3.10	REML
0.45282570257637594	0.12074055496925454	298	10.000	0.79	Pedigrí 3.10	REML
0.4120286465062077	0.12276882011659004	451	10.000	0.77	Pedigrí 3.10	REML
0.5465247125425708	0.11079036662397496	0	100.000	0.83	Pedigrí 3.10	REML
0.5228982182852954	0.11577846742642561	148	100.000	0.82	Pedigrí 3.10	REML
0.4487623045565421	0.12333247304636583	298	100.000	0.78	Pedigrí 3.10	REML
0.4143481167891924	0.11312301197591625	451	100.000	0.79	Pedigrí 3.10	REML
